  1.219, 12.125
  1.751, -0.362
  3.420, 11.325
  3.636,  5.889
  5.288,  3.390
  6.490, 10.799
  7.419, 10.290
  7.781, 42.885
  8.769, 37.696
  9.596, 44.854
 10.600, 74.300
 11.797, 66.574
 13.495, 41.488
 13.584, 67.320
 15.465, 88.480
 15.547,106.394
 16.667,126.044
 18.434, 86.700
 18.532,102.161
 19.564,130.507
 20.969,131.362
 22.257,119.177
 22.901,189.276
