1.269 25.343 
1.745 8.201 
3.138 7.516 
3.709 9.738 
4.703 5.544 
5.879 37.768 
7.343 32.908 
7.664 13.536 
8.884 57.631 
9.593 67.357 
10.608 47.574 
12.135 68.551 
12.727 73.040 
14.115 103.368 
15.229 111.821 
16.396 76.086 
16.591 125.879 
18.201 84.650 
19.268 71.033 
19.796 96.601 
21.138 160.003 
21.628 175.815 
22.538 194.234 
23.986 185.794 
24.906 201.952 
26.438 155.495 
27.100 211.317 
28.395 276.768 
28.531 263.713 
